period,data_item,data_item_code,measure,measure_code,seasonal_adjustment,value,unit,source_tier,source_url,source_retrieved_at
2006-Q4,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.8,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2006-Q4,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,4.9,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2006-Q4,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0.9,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,443222,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,Gross domestic product,GPM,Chain volume measures,M1,Original,425359,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,Gross domestic product,GPM,Chain volume measures,M1,Trend,442572,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,1.4,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,1.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,-6.6,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21350,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21382,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,20509,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.9,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,-7.1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q1,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0.8,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,445997,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,Gross domestic product,GPM,Chain volume measures,M1,Original,445402,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,Gross domestic product,GPM,Chain volume measures,M1,Trend,446783,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.6,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,4.7,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21454,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21413,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,21388,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,4.3,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q2,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0.5,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,451367,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,Gross domestic product,GPM,Chain volume measures,M1,Original,450579,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,Gross domestic product,GPM,Chain volume measures,M1,Trend,450534,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,1.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,0.8,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,1.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21533,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21572,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,21537,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.7,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,0.7,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q3,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0.4,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,453019,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,Gross domestic product,GPM,Chain volume measures,M1,Original,473630,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,Gross domestic product,GPM,Chain volume measures,M1,Trend,453982,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.4,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,0.8,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,5.1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21593,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21552,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,22539,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,-0.1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,4.7,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2007-Q4,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0.3,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,458046,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,Gross domestic product,GPM,Chain volume measures,M1,Original,438238,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,Gross domestic product,GPM,Chain volume measures,M1,Trend,457458,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,1.1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,0.8,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,-7.5,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21646,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21672,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,20724,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.6,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,-8.1,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q1,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,459602,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,Gross domestic product,GPM,Chain volume measures,M1,Original,459588,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,Gross domestic product,GPM,Chain volume measures,M1,Trend,459925,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.3,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,0.5,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,4.9,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21645,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21629,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,21631,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,-0.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,4.4,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q2,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,0,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,462855,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,Gross domestic product,GPM,Chain volume measures,M1,Original,460977,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,Gross domestic product,GPM,Chain volume measures,M1,Trend,461447,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.7,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Trend,0.3,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Original,0.3,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,GDP per capita,GPM_PCA,Chain volume measures,M1,Trend,21598,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,GDP per capita,GPM_PCA,Chain volume measures,M1,Seasonally Adjusted,21664,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,GDP per capita,GPM_PCA,Chain volume measures,M1,Original,21578,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,0.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Original,-0.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q3,GDP per capita,GPM_PCA,Chain volume measures - Percentage changes,M2,Trend,-0.2,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q4,Gross domestic product,GPM,Chain volume measures,M1,Seasonally Adjusted,460883,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q4,Gross domestic product,GPM,Chain volume measures,M1,Original,481691,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q4,Gross domestic product,GPM,Chain volume measures,M1,Trend,462819,Australian Dollars,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
2008-Q4,Gross domestic product,GPM,Chain volume measures - Percentage changes,M2,Seasonally Adjusted,-0.4,Percent,primary,"https://data.api.abs.gov.au/rest/data/ABS,ANA_AGG,1.0.0/all?startPeriod=2000&format=csv",2026-08-25T13:07:06.254Z
